LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,bal_05ya,bal_07ya,bal_10ya,min_05y,min_03y,min_05y_no_GFC,min_03y_no_GFC
RUS,GGNLEND,TOT,PC_GDP,A,2016,2.453527756,NA,FALSE,-2.453527756,0.7091467816,NA,NA,-1.753766714,1.392087567,NA,1.392087567
RUS,GGNLEND,TOT,PC_GDP,A,2017,0.634077374,NA,FALSE,-0.634077374,NA,NA,NA,0.567405881,0.634077374,NA,0.634077374
RUS,GGNLEND,TOT,PC_GDP,A,2018,-3.181347172,NA,FALSE,3.181347172,NA,NA,NA,-3.181347172,-3.181347172,-3.181347172,-3.181347172
SVN,GGNLEND,TOT,PC_GDP,A,1995,8.144550131,NA,FALSE,-8.144550131,NA,NA,NA,NA,NA,NA,NA
SVN,GGNLEND,TOT,PC_GDP,A,1996,1.093224223,NA,FALSE,-1.093224223,NA,NA,NA,NA,NA,NA,NA
SVN,GGNLEND,TOT,PC_GDP,A,1997,2.306688227,NA,FALSE,-2.306688227,3.3684075882,NA,NA,NA,1.093224223,NA,1.093224223
SVN,GGNLEND,TOT,PC_GDP,A,1998,2.325923354,NA,FALSE,-2.325923354,2.468475401,3.562475061857143,NA,NA,1.093224223,NA,1.093224223
SVN,GGNLEND,TOT,PC_GDP,A,1999,2.971652006,NA,FALSE,-2.971652006,3.1399102157999996,2.738162858857143,3.1847350682,1.093224223,2.306688227,1.093224223,2.306688227
SVN,GGNLEND,TOT,PC_GDP,A,2000,3.644889195,NA,FALSE,-3.644889195,3.1534455124000003,2.952653178857143,2.502697089,1.093224223,2.325923354,1.093224223,2.325923354
SVN,GGNLEND,TOT,PC_GDP,A,2001,4.450398297,NA,FALSE,-4.450398297,3.2071921342000005,2.900412585857143,2.5164709048000002,2.306688227,2.971652006,2.306688227,2.971652006
SVN,GGNLEND,TOT,PC_GDP,A,2002,2.37436471,NA,FALSE,-2.37436471,3.0010625482,2.757305012285715,2.2907019137000004,2.325923354,2.37436471,2.325923354,2.37436471
SVN,GGNLEND,TOT,PC_GDP,A,2003,2.594656463,NA,FALSE,-2.594656463,2.536918777,2.508635065857143,2.1974885146000003,2.37436471,2.37436471,2.37436471,2.37436471
SVN,GGNLEND,TOT,PC_GDP,A,2004,1.941004076,NA,FALSE,-1.941004076,1.8930315938000004,1.994936368857143,2.4816148502,1.941004076,1.941004076,1.941004076,1.941004076
SVN,GGNLEND,TOT,PC_GDP,A,2005,1.324170339,NA,FALSE,-1.324170339,1.4279583150000001,1.558277949714286,2.6770937164000004,1.324170339,1.324170339,1.324170339,1.324170339
SVN,GGNLEND,TOT,PC_GDP,A,2006,1.230962381,NA,FALSE,-1.230962381,1.1877848950000003,2.0494994714285717,2.8949877257,1.230962381,1.230962381,1.230962381,1.230962381
SVN,GGNLEND,TOT,PC_GDP,A,2007,0.048998316,NA,FALSE,-0.048998316,1.9621671522000004,2.4787882420000003,3.0570223647000003,0.048998316,0.048998316,0.048998316,0.048998316
SVN,GGNLEND,TOT,PC_GDP,A,2008,1.393789363,NA,FALSE,-1.393789363,2.8172686558000004,3.148550286857143,4.2554213334,0.048998316,0.048998316,0.048998316,0.048998316
SVN,GGNLEND,TOT,PC_GDP,A,2014,5.507192708,NA,FALSE,-5.507192708,5.7694293054,5.077226656285715,3.9889642029,3.9947111,3.9947111,0.048998316,0.048998316
SVN,GGNLEND,TOT,PC_GDP,A,2015,2.847482985,NA,FALSE,-2.847482985,4.9833074208,4.025129377714286,NA,2.847482985,2.847482985,0.048998316,1.393789363
SVN,GGNLEND,TOT,PC_GDP,A,2016,1.919113584,NA,FALSE,-1.919113584,1.9205096788000002,3.380844954571429,NA,1.919113584,1.919113584,0.048998316,1.919113584
SVN,GGNLEND,TOT,PC_GDP,A,2017,0.064101677,NA,FALSE,-0.064101677,0.7160151648000003,NA,NA,0.064101677,0.064101677,0.064101677,0.064101677
SVN,GGNLEND,TOT,PC_GDP,A,2018,-0.73534256,NA,FALSE,0.73534256,NA,NA,NA,-0.73534256,-0.73534256,-0.73534256,-0.73534256
SVN,GGNLEND,TOT,PC_GDP,A,2019,-0.515279862,NA,FALSE,0.515279862,NA,NA,NA,-0.73534256,-0.73534256,-0.73534256,-0.73534256
ZAF,GGNLEND,TOT,PC_GDP,A,1995,4.704098462,NA,FALSE,-4.704098462,NA,NA,NA,NA,NA,NA,NA
ZAF,GGNLEND,TOT,PC_GDP,A,1996,5.500062243,NA,FALSE,-5.500062243,NA,NA,NA,NA,NA,NA,NA
ZAF,GGNLEND,TOT,PC_GDP,A,1997,6.068549047,NA,FALSE,-6.068549047,4.7071742026,NA,NA,NA,4.704098462,NA,4.704098462
ZAF,GGNLEND,TOT,PC_GDP,A,1998,4.234840309,NA,FALSE,-4.234840309,4.418942841400001,4.117954955285715,NA,NA,4.234840309,NA,4.234840309
ZAF,GGNLEND,TOT,PC_GDP,A,1999,3.028320952,NA,FALSE,-3.028320952,3.7243047964,3.8352797525714286,3.8929929732000006,3.028320952,3.028320952,3.028320952,3.028320952
ZAF,GGNLEND,TOT,PC_GDP,A,2000,3.262941656,NA,FALSE,-3.262941656,3.0556693956000003,3.5692669052857147,3.6531941244,3.028320952,3.028320952,3.028320952,3.028320952
ZAF,GGNLEND,TOT,PC_GDP,A,2001,2.026872018,NA,FALSE,-2.026872018,2.9362957962000005,3.2367457114285716,3.0884004694000007,2.026872018,2.026872018,2.026872018,2.026872018
ZAF,GGNLEND,TOT,PC_GDP,A,2002,2.725372043,NA,FALSE,-2.725372043,3.0788117438000002,2.961212806428572,2.3982131005000005,2.026872018,2.026872018,2.026872018,2.026872018
ZAF,GGNLEND,TOT,PC_GDP,A,2003,3.637972312,NA,FALSE,-3.637972312,2.8874454074000004,2.507470626571429,2.1485150770000003,2.026872018,2.026872018,2.026872018,2.026872018
ZAF,GGNLEND,TOT,PC_GDP,A,2004,3.74090069,NA,FALSE,-3.74090069,2.4524961424000002,1.922289726857143,2.2311034327000003,2.026872018,2.725372043,2.026872018,2.725372043
ZAF,GGNLEND,TOT,PC_GDP,A,2005,2.306109974,NA,FALSE,-2.306109974,1.7407568054000002,1.8810023062857144,2.2326872384000005,2.026872018,2.306109974,2.026872018,2.306109974
ZAF,GGNLEND,TOT,PC_GDP,A,2006,-0.147874307,NA,FALSE,0.147874307,1.3607343578000002,2.0422640871428572,2.2775024094000003,-0.147874307,-0.147874307,-0.147874307,-0.147874307
ZAF,GGNLEND,TOT,PC_GDP,A,2007,-0.833324642,NA,FALSE,0.833324642,1.3833951216,1.990950858714286,2.3645816695000006,-0.833324642,-0.833324642,-0.833324642,-0.833324642
ZAF,GGNLEND,TOT,PC_GDP,A,2008,1.737860074,NA,FALSE,-1.737860074,1.5779290694,1.810111292714286,2.3571167268,-0.833324642,-0.833324642,-0.833324642,-0.833324642
ZAF,GGNLEND,TOT,PC_GDP,A,2014,3.836720834,NA,FALSE,-3.836720834,3.6084107785999997,3.4750317622857145,3.5851100270000003,2.475023728,3.563322885,-0.833324642,-0.833324642
ZAF,GGNLEND,TOT,PC_GDP,A,2015,3.68101587,NA,FALSE,-3.68101587,3.6508067928,3.601983633,NA,2.475023728,3.563322885,-0.833324642,1.737860074
ZAF,GGNLEND,TOT,PC_GDP,A,2016,3.36482966,NA,FALSE,-3.36482966,3.6108795804000002,3.785876026428572,NA,3.36482966,3.36482966,-0.833324642,3.36482966
ZAF,GGNLEND,TOT,PC_GDP,A,2017,3.808144715,NA,FALSE,-3.808144715,3.8202176932,NA,NA,3.36482966,3.36482966,1.737860074,3.36482966
ZAF,GGNLEND,TOT,PC_GDP,A,2018,3.363686823,NA,FALSE,-3.363686823,NA,NA,NA,3.363686823,3.363686823,3.363686823,3.363686823
ZAF,GGNLEND,TOT,PC_GDP,A,2019,4.883411398,NA,FALSE,-4.883411398,NA,NA,NA,3.363686823,3.363686823,3.363686823,3.363686823
EA,GGNLEND,TOT,PC_GDP,A,1995,7.33263437,NA,FALSE,-7.33263437,NA,NA,NA,NA,NA,NA,NA
EA,GGNLEND,TOT,PC_GDP,A,1996,4.361895276,NA,FALSE,-4.361895276,NA,NA,NA,NA,NA,NA,NA
EA,GGNLEND,TOT,PC_GDP,A,1997,3.052090568,NA,FALSE,-3.052090568,3.7411855832,NA,NA,NA,3.052090568,NA,3.052090568
EA,GGNLEND,TOT,PC_GDP,A,1998,2.445627737,NA,FALSE,-2.445627737,2.5292076158,3.133754987714286,NA,NA,2.445627737,NA,2.445627737
EA,GGNLEND,TOT,PC_GDP,A,1999,1.513679965,NA,FALSE,-1.513679965,2.0483510536000002,2.4680722281428578,3.056784834,1.513679965,1.513679965,1.513679965,1.513679965
EA,GGNLEND,TOT,PC_GDP,A,2000,1.272744533,NA,FALSE,-1.272744533,1.9725039506000002,2.286713155,2.5826571349000003,1.272744533,1.272744533,1.272744533,1.272744533
EA,GGNLEND,TOT,PC_GDP,A,2001,1.957612465,NA,FALSE,-1.957612465,2.1018547560000003,2.2601754465714285,2.2973725918,1.272744533,1.272744533,1.272744533,1.272744533
EA,GGNLEND,TOT,PC_GDP,A,2002,2.672855053,NA,FALSE,-2.672855053,2.3723840848,2.2809939668571433,2.0558927121,1.272744533,1.272744533,1.272744533,1.272744533
EA,GGNLEND,TOT,PC_GDP,A,2003,3.092381764,NA,FALSE,-3.092381764,2.6361066539999998,2.2803325211428573,2.0269414357000004,1.272744533,1.957612465,1.272744533,1.957612465
EA,GGNLEND,TOT,PC_GDP,A,2004,2.866326609,NA,FALSE,-2.866326609,2.5463941300000004,2.1895535551428575,2.4988516159,1.272744533,2.672855053,1.272744533,2.672855053
EA,GGNLEND,TOT,PC_GDP,A,2005,2.591357379,NA,FALSE,-2.591357379,2.1392814736,2.2179110562857143,2.9988342996,1.957612465,2.591357379,1.957612465,2.591357379
EA,GGNLEND,TOT,PC_GDP,A,2006,1.509049845,NA,FALSE,-1.509049845,1.9520281154000003,2.726472015428572,3.2260750262999998,1.509049845,1.509049845,1.509049845,1.509049845
EA,GGNLEND,TOT,PC_GDP,A,2007,0.637291771,NA,FALSE,-0.637291771,2.625319147,3.1807848162857146,3.3295676232,0.637291771,0.637291771,0.637291771,0.637291771
EA,GGNLEND,TOT,PC_GDP,A,2008,2.156114973,NA,FALSE,-2.156114973,3.3615619451999996,3.3755981195714284,3.3216110809,0.637291771,0.637291771,0.637291771,0.637291771
EA,GGNLEND,TOT,PC_GDP,A,2014,2.461127824,NA,FALSE,-2.461127824,2.524971455,2.540602762428571,2.5139245221,2.461127824,2.461127824,0.637291771,0.637291771
EA,GGNLEND,TOT,PC_GDP,A,2015,1.974012696,NA,FALSE,-1.974012696,1.9692837166000001,2.0022834168571433,NA,1.974012696,1.974012696,0.637291771,1.974012696
EA,GGNLEND,TOT,PC_GDP,A,2016,1.469119392,NA,FALSE,-1.469119392,1.4590773110000002,1.5612675852857145,NA,1.469119392,1.469119392,0.637291771,1.469119392
EA,GGNLEND,TOT,PC_GDP,A,2017,0.92934233,NA,FALSE,-0.92934233,1.0909857863999999,NA,NA,0.92934233,0.92934233,0.92934233,0.92934233
EA,GGNLEND,TOT,PC_GDP,A,2018,0.461784313,E,FALSE,-0.461784313,NA,NA,NA,0.461784313,0.461784313,0.461784313,0.461784313
EA,GGNLEND,TOT,PC_GDP,A,2019,0.620670201,E,FALSE,-0.620670201,NA,NA,NA,0.461784313,0.461784313,0.461784313,0.461784313
NZL,GGNLEND,TOT,PC_GDP,A,1986,5.63401377,NA,TRUE,-5.63401377,NA,NA,NA,NA,NA,NA,NA
NZL,GGNLEND,TOT,PC_GDP,A,1987,1.30279129,NA,TRUE,-1.30279129,NA,NA,NA,NA,NA,NA,NA
NZL,GGNLEND,TOT,PC_GDP,A,1988,3.785000283,NA,TRUE,-3.785000283,3.4730007657999997,NA,NA,NA,1.30279129,NA,1.30279129
NZL,GGNLEND,TOT,PC_GDP,A,1989,2.691579018,NA,TRUE,-2.691579018,2.9533361688,3.2833025842857144,NA,NA,1.30279129,NA,1.30279129
NZL,GGNLEND,TOT,PC_GDP,A,1990,3.951619468,NA,TRUE,-3.951619468,3.2092626060000002,2.509210363142857,1.7599377323000003,1.30279129,2.691579018,1.30279129,2.691579018
NZL,GGNLEND,TOT,PC_GDP,A,1991,3.035690785,NA,TRUE,-3.035690785,2.4953361937999996,1.9090113357142862,0.9189080430000003,1.30279129,2.691579018,1.30279129,2.691579018
NZL,GGNLEND,TOT,PC_GDP,A,1992,2.582423476,NA,TRUE,-2.582423476,1.3773000097999997,0.9825102828571431,0.6611118601000002,2.582423476,2.582423476,2.582423476,2.582423476
NZL,GGNLEND,TOT,PC_GDP,A,1993,0.215368222,NA,TRUE,-0.215368222,0.046874698799999684,0.20138711985714317,0.26027925360000015,0.215368222,0.215368222,0.215368222,0.215368222
NZL,GGNLEND,TOT,PC_GDP,A,1994,-2.898601902,NA,TRUE,2.898601902,-1.1155200828000003,-0.5452971668571426,-0.01203331709999982,-2.898601902,-2.898601902,-2.898601902,-2.898601902
NZL,GGNLEND,TOT,PC_GDP,A,1995,-2.700507087,NA,TRUE,2.700507087,-1.8870388858000002,-1.0108709621428569,-0.6007925068999999,-2.898601902,-2.898601902,-2.898601902,-2.898601902
NZL,GGNLEND,TOT,PC_GDP,A,1996,-2.776283123,NA,TRUE,2.776283123,-1.9747776866000002,-1.3842952714285712,-1.071191407,-2.898601902,-2.898601902,-2.898601902,-2.898601902
NZL,GGNLEND,TOT,PC_GDP,A,1997,-1.275170539,NA,TRUE,1.275170539,-1.4013666440000003,-1.691629650285714,-1.6918596871999998,-2.898601902,-2.776283123,-2.898601902,-2.776283123
NZL,GGNLEND,TOT,PC_GDP,A,1998,-0.223325782,NA,TRUE,0.223325782,-1.2484597126000003,-1.5158719808571424,-2.0826986643999996,-2.898601902,-2.776283123,-2.898601902,-2.776283123
NZL,GGNLEND,TOT,PC_GDP,A,1999,-0.031546689,NA,TRUE,0.031546689,-1.0268627312000003,-1.6478365864285711,-2.2036020013999997,-2.776283123,-1.275170539,-2.776283123,-1.275170539
NZL,GGNLEND,TOT,PC_GDP,A,2000,-1.93597243,NA,TRUE,1.93597243,-1.4966804886000002,-1.7787992188571426,-2.4099452363999996,-2.776283123,-1.93597243,-2.776283123,-1.93597243
NZL,GGNLEND,TOT,PC_GDP,A,2001,-1.668298216,NA,TRUE,1.668298216,-2.1906196422,-2.1834370378571424,-2.6622883200999996,-1.93597243,-1.93597243,-1.93597243,-1.93597243
NZL,GGNLEND,TOT,PC_GDP,A,2002,-3.624259326,NA,TRUE,3.624259326,-3.0058373588,-2.832096131428571,-2.9754439934,-3.624259326,-3.624259326,-3.624259326,-3.624259326
NZL,GGNLEND,TOT,PC_GDP,A,2003,-3.69302155,NA,TRUE,3.69302155,-3.5714307602000006,-3.5846914558571426,-3.0137552174,-3.69302155,-3.69302155,-3.69302155,-3.69302155
NZL,GGNLEND,TOT,PC_GDP,A,2004,-4.107635272,NA,TRUE,4.107635272,-4.2977139090000005,-3.937656433285714,-2.7455377094999998,-4.107635272,-4.107635272,-4.107635272,-4.107635272
NZL,GGNLEND,TOT,PC_GDP,A,2005,-4.763939437,NA,TRUE,4.763939437,-4.454207498200001,-3.7859621198571425,-1.8808548078999998,-4.763939437,-4.763939437,-4.763939437,-4.763939437
NZL,GGNLEND,TOT,PC_GDP,A,2006,-5.29971396,NA,TRUE,5.29971396,-3.8368907926000007,-2.889549589,-1.3192938515,-5.29971396,-5.29971396,-5.29971396,-5.29971396
NZL,GGNLEND,TOT,PC_GDP,A,2007,-4.406727272,NA,TRUE,4.406727272,-2.4852380602000004,-1.4032812838571425,-0.7531826749999999,-5.29971396,-5.29971396,-5.29971396,-5.29971396
NZL,GGNLEND,TOT,PC_GDP,A,2008,-0.606438022,NA,TRUE,0.606438022,-0.19027885560000052,-0.25257462385714274,-0.34687151629999996,-5.29971396,-5.29971396,-5.29971396,-5.29971396
NZL,GGNLEND,TOT,PC_GDP,A,2014,-0.311159187,NA,TRUE,0.311159187,0.07677343579999929,0.38040421971428573,NA,-0.311159187,-0.311159187,-5.29971396,-4.406727272
NZL,GGNLEND,TOT,PC_GDP,A,2015,-0.427539751,NA,TRUE,0.427539751,-0.6642668498000007,-0.35374705128571426,NA,-0.427539751,-0.427539751,-5.29971396,-0.606438022
NZL,GGNLEND,TOT,PC_GDP,A,2016,-1.284376359,NA,TRUE,1.284376359,-0.9766343670000006,NA,NA,-1.284376359,-1.284376359,-4.406727272,-1.284376359
NZL,GGNLEND,TOT,PC_GDP,A,2017,-1.668348989,NA,TRUE,1.668348989,NA,NA,NA,-1.668348989,-1.668348989,-1.668348989,-1.668348989
NZL,GGNLEND,TOT,PC_GDP,A,2018,-1.191747549,NA,TRUE,1.191747549,NA,NA,NA,-1.668348989,-1.668348989,-1.668348989,-1.668348989
BRA,GGNLEND,TOT,PC_GDP,A,2000,4.854255938,NA,FALSE,-4.854255938,NA,NA,NA,NA,NA,NA,NA
BRA,GGNLEND,TOT,PC_GDP,A,2001,6.522336511,NA,FALSE,-6.522336511,NA,NA,NA,NA,NA,NA,NA
BRA,GGNLEND,TOT,PC_GDP,A,2002,6.14244914,NA,FALSE,-6.14244914,5.046487482,NA,NA,NA,4.854255938,NA,4.854255938
BRA,GGNLEND,TOT,PC_GDP,A,2003,4.751068458,NA,FALSE,-4.751068458,4.6319749174,4.645206364285714,NA,NA,4.751068458,NA,4.751068458
BRA,GGNLEND,TOT,PC_GDP,A,2004,2.962327363,NA,FALSE,-2.962327363,4.2279704202,4.618325945428572,4.4399264524,2.962327363,2.962327363,2.962327363,2.962327363
BRA,GGNLEND,TOT,PC_GDP,A,2005,2.781693115,NA,FALSE,-2.781693115,3.9326991934,4.078035317714286,4.2505006754,2.781693115,2.781693115,2.781693115,2.781693115
BRA,GGNLEND,TOT,PC_GDP,A,2006,4.502314025,NA,FALSE,-4.502314025,3.5305459251999998,3.8400318478571434,3.8521616797,2.781693115,2.781693115,2.781693115,2.781693115
BRA,GGNLEND,TOT,PC_GDP,A,2007,4.666093006,NA,FALSE,-4.666093006,3.8333654228,3.584164663571429,3.4697081738,2.781693115,2.781693115,2.781693115,2.781693115
BRA,GGNLEND,TOT,PC_GDP,A,2008,2.740302117,NA,FALSE,-2.740302117,3.8690264333999997,3.5236816908571433,3.3254951897000007,2.740302117,2.740302117,2.740302117,2.740302117
BRA,GGNLEND,TOT,PC_GDP,A,2014,5.87713726,NA,FALSE,-5.87713726,5.2813983084,5.144213448714287,NA,2.317914081,2.317914081,2.740302117,2.740302117
BRA,GGNLEND,TOT,PC_GDP,A,2015,7.750959132,NA,FALSE,-7.750959132,6.2305267012000005,5.656992967142857,NA,2.317914081,3.308938617,2.740302117,2.740302117
BRA,GGNLEND,TOT,PC_GDP,A,2016,7.152042452,NA,FALSE,-7.152042452,6.794419614400001,NA,NA,2.317914081,5.87713726,2.740302117,5.87713726
BRA,GGNLEND,TOT,PC_GDP,A,2017,7.063556045,NA,FALSE,-7.063556045,NA,NA,NA,3.308938617,7.063556045,2.740302117,7.063556045
BRA,GGNLEND,TOT,PC_GDP,A,2018,6.128403183,NA,FALSE,-6.128403183,NA,NA,NA,5.87713726,6.128403183,5.87713726,6.128403183
LVA,GGNLEND,TOT,PC_GDP,A,1995,1.428646784,NA,FALSE,-1.428646784,NA,NA,NA,NA,NA,NA,NA
LVA,GGNLEND,TOT,PC_GDP,A,1996,0.420960543,NA,FALSE,-0.420960543,NA,NA,NA,NA,NA,NA,NA
LVA,GGNLEND,TOT,PC_GDP,A,1997,-1.414456806,NA,FALSE,1.414456806,0.828551991,NA,NA,NA,-1.414456806,NA,-1.414456806
LVA,GGNLEND,TOT,PC_GDP,A,1998,-0.028791629,NA,FALSE,0.028791629,1.088199843,1.259657396857143,NA,NA,-1.414456806,NA,-1.414456806
LVA,GGNLEND,TOT,PC_GDP,A,1999,3.736401063,NA,FALSE,-3.736401063,1.3935988902,1.3873582560000002,1.3896242934,-1.414456806,-1.414456806,-1.414456806,-1.414456806
LVA,GGNLEND,TOT,PC_GDP,A,2000,2.726886044,NA,FALSE,-2.726886044,2.141000811,1.5512081555714285,1.2948339661000001,-1.414456806,-0.028791629,-1.414456806,-0.028791629
LVA,GGNLEND,TOT,PC_GDP,A,2001,1.947955779,NA,FALSE,-1.947955779,2.4603411048,1.9230132018571429,1.3058209846,-1.414456806,1.947955779,-1.414456806,1.947955779
LVA,GGNLEND,TOT,PC_GDP,A,2002,2.322552798,NA,FALSE,-2.322552798,1.9506965957999998,1.9958039361428572,1.5033156548000002,-0.028791629,1.947955779,-0.028791629,1.947955779
LVA,GGNLEND,TOT,PC_GDP,A,2003,1.56790984,NA,FALSE,-1.56790984,1.5014680891999999,1.537865316857143,1.9326234505,1.56790984,1.56790984,1.56790984,1.56790984
LVA,GGNLEND,TOT,PC_GDP,A,2004,1.188178518,NA,FALSE,-1.188178518,1.2180430789999999,1.228380152857143,2.5168626824,1.188178518,1.188178518,1.188178518,1.188178518
LVA,GGNLEND,TOT,PC_GDP,A,2005,0.480743511,NA,FALSE,-0.480743511,0.8656304985999999,1.559284517,3.1088152255,0.480743511,0.480743511,0.480743511,0.480743511
LVA,GGNLEND,TOT,PC_GDP,A,2006,0.530830728,NA,FALSE,-0.530830728,1.4049057962,2.5958903147142856,3.3288883303,0.480743511,0.480743511,0.480743511,0.480743511
LVA,GGNLEND,TOT,PC_GDP,A,2007,0.560489896,NA,FALSE,-0.560489896,3.083028769,3.6071048340000003,3.2369233658,0.480743511,0.480743511,0.480743511,0.480743511
LVA,GGNLEND,TOT,PC_GDP,A,2008,4.264286328,NA,FALSE,-4.264286328,4.7161623618,4.030034592428572,3.2012690115,0.480743511,0.530830728,0.480743511,0.530830728
LVA,GGNLEND,TOT,PC_GDP,A,2014,1.584193384,NA,FALSE,-1.584193384,1.0927990565999999,1.4848725165714285,2.0425468697999998,1.211366297,1.211366297,0.480743511,0.560489896
LVA,GGNLEND,TOT,PC_GDP,A,2015,1.418882443,NA,FALSE,-1.418882443,0.9685035271999999,1.0082483542857144,NA,1.211366297,1.211366297,0.530830728,1.418882443
LVA,GGNLEND,TOT,PC_GDP,A,2016,-0.153349994,NA,FALSE,0.153349994,0.8886938059999998,0.8896381775714286,NA,-0.153349994,-0.153349994,-0.153349994,-0.153349994
LVA,GGNLEND,TOT,PC_GDP,A,2017,0.781425506,NA,FALSE,-0.781425506,0.6863815123999999,NA,NA,-0.153349994,-0.153349994,-0.153349994,-0.153349994
LVA,GGNLEND,TOT,PC_GDP,A,2018,0.812317691,NA,FALSE,-0.812317691,NA,NA,NA,-0.153349994,-0.153349994,-0.153349994,-0.153349994
LVA,GGNLEND,TOT,PC_GDP,A,2019,0.572631916,NA,FALSE,-0.572631916,NA,NA,NA,-0.153349994,0.572631916,-0.153349994,0.572631916
COL,GGNLEND,TOT,PC_GDP,A,2005,2.520135638,NA,FALSE,-2.520135638,NA,NA,NA,NA,NA,NA,NA
COL,GGNLEND,TOT,PC_GDP,A,2006,1.557373612,NA,FALSE,-1.557373612,NA,NA,NA,NA,NA,NA,NA
COL,GGNLEND,TOT,PC_GDP,A,2007,1.714328387,NA,FALSE,-1.714328387,1.3937877913999999,NA,NA,NA,1.557373612,NA,1.557373612
COL,GGNLEND,TOT,PC_GDP,A,2008,0.455772064,NA,FALSE,-0.455772064,1.0511031628,1.1790716035714284,NA,NA,0.455772064,NA,0.455772064
COL,GGNLEND,TOT,PC_GDP,A,2014,3.115074918,NA,FALSE,-3.115074918,2.6113047885999996,2.6251154508571424,2.7885621577,0.400896015,0.400896015,0.455772064,0.455772064
COL,GGNLEND,TOT,PC_GDP,A,2015,3.147166866,NA,FALSE,-3.147166866,3.4994124735999996,3.2297612258571426,NA,0.400896015,1.527112015,0.455772064,0.455772064
COL,GGNLEND,TOT,PC_GDP,A,2016,4.866274129,NA,FALSE,-4.866274129,4.1360641101999995,3.7428804705714285,NA,0.400896015,3.115074918,0.455772064,3.115074918
COL,GGNLEND,TOT,PC_GDP,A,2017,4.84143444,NA,FALSE,-4.84143444,4.3115952722,NA,NA,1.527112015,3.147166866,0.455772064,3.147166866
COL,GGNLEND,TOT,PC_GDP,A,2018,4.710370198,E,FALSE,-4.710370198,NA,NA,NA,3.115074918,4.710370198,3.115074918,4.710370198
COL,GGNLEND,TOT,PC_GDP,A,2019,3.992730728,E,FALSE,-3.992730728,NA,NA,NA,3.147166866,3.992730728,3.147166866,3.992730728
CRI,GGNLEND,TOT,PC_GDP,A,2000,0.910804621,NA,FALSE,-0.910804621,NA,NA,NA,NA,NA,NA,NA
CRI,GGNLEND,TOT,PC_GDP,A,2001,1.431495833,NA,FALSE,-1.431495833,NA,NA,NA,NA,NA,NA,NA
CRI,GGNLEND,TOT,PC_GDP,A,2002,2.260318127,NA,FALSE,-2.260318127,1.4291207934,NA,NA,NA,0.910804621,NA,0.910804621
CRI,GGNLEND,TOT,PC_GDP,A,2003,1.162101986,NA,FALSE,-1.162101986,1.7338294920000004,1.341389555857143,NA,NA,1.162101986,NA,1.162101986
CRI,GGNLEND,TOT,PC_GDP,A,2004,1.3808834,NA,FALSE,-1.3808834,1.4094852874000001,1.0363225801428573,1.2516681219,0.910804621,1.162101986,0.910804621,1.162101986
CRI,GGNLEND,TOT,PC_GDP,A,2005,2.434348114,NA,FALSE,-2.434348114,0.7124888202000002,1.0564833358571428,1.7543653797,1.162101986,1.162101986,1.162101986,1.162101986
CRI,GGNLEND,TOT,PC_GDP,A,2006,-0.19022519,NA,FALSE,0.19022519,0.7945926476000001,1.130580376857143,2.0752151261000003,-0.19022519,-0.19022519,-0.19022519,-0.19022519
CRI,GGNLEND,TOT,PC_GDP,A,2007,-1.224664209,NA,FALSE,1.224664209,1.0742154504,1.812819693,2.0223087693,-1.224664209,-1.224664209,-1.224664209,-1.224664209
CRI,GGNLEND,TOT,PC_GDP,A,2008,1.572621123,NA,FALSE,-1.572621123,1.7749012674,2.278406821142857,2.1675236722,-1.224664209,-1.224664209,-1.224664209,-1.224664209
CRI,GGNLEND,TOT,PC_GDP,A,2014,1.410251919,NA,FALSE,-1.410251919,2.0989441026,2.5746871282857144,3.0798795343000003,1.410251919,1.410251919,-1.224664209,-1.224664209
CRI,GGNLEND,TOT,PC_GDP,A,2015,2.436736402,NA,FALSE,-2.436736402,2.3303124084,2.335776459714286,NA,1.410251919,1.410251919,-1.224664209,1.410251919
CRI,GGNLEND,TOT,PC_GDP,A,2016,2.302226618,NA,FALSE,-2.302226618,2.4009859288,2.641395755428572,NA,1.410251919,1.410251919,-1.224664209,1.410251919
CRI,GGNLEND,TOT,PC_GDP,A,2017,2.888096088,NA,FALSE,-2.888096088,2.8930534708000004,NA,NA,1.410251919,2.302226618,1.410251919,2.302226618
CRI,GGNLEND,TOT,PC_GDP,A,2018,2.967618617,E,FALSE,-2.967618617,NA,NA,NA,1.410251919,2.302226618,1.410251919,2.302226618
CRI,GGNLEND,TOT,PC_GDP,A,2019,3.870589629,E,FALSE,-3.870589629,NA,NA,NA,2.302226618,2.888096088,2.302226618,2.888096088
LTU,GGNLEND,TOT,PC_GDP,A,1995,1.547675881,NA,FALSE,-1.547675881,NA,NA,NA,NA,NA,NA,NA
LTU,GGNLEND,TOT,PC_GDP,A,1996,3.250458279,NA,FALSE,-3.250458279,NA,NA,NA,NA,NA,NA,NA
LTU,GGNLEND,TOT,PC_GDP,A,1997,11.75533999,NA,FALSE,-11.75533999,4.481665047,NA,NA,NA,1.547675881,NA,1.547675881
LTU,GGNLEND,TOT,PC_GDP,A,1998,3.032654496,NA,FALSE,-3.032654496,4.8098709316,4.161165186,NA,NA,3.032654496,NA,3.032654496
